NELE,lon,lat,Area_m2
6561,-81.27885777,42.38120597,6186711.6
6562,-81.2894534,42.39571677,7024172.2
6563,-81.28057927,42.40697993,6669371.9
6564,-81.29254253,42.42234452,6877038.8
6565,-81.2836562,42.43386564,6909338.3
6566,-81.29472573,42.44975308,6827287.6
6567,-81.31455877,42.45361766,6833637.3
6568,-81.3243972,42.46943633,6908314.2
6569,-81.3143159,42.48159396,6823119.1
6570,-81.3231445,42.49783125,7005450.9
6571,-81.34202427,42.50166805,6894937.6
6572,-81.35137113,42.51681845,6397184.8
6573,-81.37137683,42.51934892,6630542.7
6574,-81.37679537,42.53493528,6450268.8
6575,-81.3897338,42.54016509,5237286.5
6576,-81.40476273,42.53439651,5398206.9
6577,-81.4129844,42.54816975,4663873.2
6578,-81.42615973,42.55068285,5259102.5
6579,-81.4302263,42.56596627,4750481.6
6580,-81.44370743,42.56869218,4534230.8
6581,-81.44942693,42.58174688,4176656.8
6582,-81.46413607,42.58332075,3955981.6
6583,-81.4716587,42.57345072,4014602.3
6584,-81.48646347,42.57595048,4028802.8
6585,-81.31240417,41.75262589,3710292
6586,-81.30135907,41.76408187,4097772.6
6587,-81.3037552,41.77638108,3615209.3
6588,-81.29557563,41.78900712,4562452.7
6589,-81.28156413,41.78799937,5336264.5
6590,-81.27205783,41.7998174,5935513
6591,-81.2560046,41.7946381,5826221.1
6592,-81.24614837,41.80461183,4959510
6593,-81.24913213,41.82267297,6079787.8
6594,-81.23413947,41.82711579,6171064.5
6595,-81.22847593,41.83958318,6662416.4
6596,-81.2399342,41.85476303,6750500.8
6597,-81.23050897,41.86636675,6597926.1
6598,-81.2387504,41.88233783,6727282.1
6599,-81.22695347,41.8944237,6753042.3
6600,-81.23187577,41.91141384,6730678.6
6601,-81.2190229,41.92383928,6738607
6602,-81.2250207,41.94053606,6718451.3
6603,-81.2143378,41.9524501,6735924.7
6604,-81.2243706,41.96806951,6723454.4
6605,-81.2155692,41.97950091,6739575.7
6606,-81.22697653,41.99474781,6743680.9
6607,-81.21765533,42.00632861,6746855.8
6608,-81.2258766,42.02241309,6741823.7
6609,-81.2139087,42.03470219,6728380.1
6610,-81.21706917,42.05210666,6713987.6
6611,-81.202722,42.06503746,6722779.5
6612,-81.20428973,42.0828405,6712783.6
6613,-81.1907456,42.09558264,6735445.2
6614,-81.1954186,42.11257741,6752102.5
6615,-81.18417023,42.12476995,6761391.7
6616,-81.19151183,42.14107735,6754742.2
6617,-81.1806316,42.15333325,6854296.1
6618,-81.18754163,42.1698651,6824674.2
6619,-81.20534487,42.17418811,6861761
6620,-81.2120883,42.19106667,6959416.9
6621,-81.20032503,42.20370659,7511709.1
6622,-81.20792417,42.2203542,7340085.8
6623,-81.22724387,42.22487072,6872803.5
6624,-81.23446587,42.2420884,6973201.9
6625,-81.2230167,42.25387697,6946810.1
6626,-81.2276325,42.27159831,6931780.2
6627,-81.24368687,42.27747146,6810379.9
6628,-81.24762063,42.29580142,7346795
6629,-81.23421007,42.30750291,7680600.3
6630,-81.23414613,42.32551874,7482042.3
6631,-81.24804157,42.33374443,7426913.3
6632,-81.24394427,42.35216404,6844849
6633,-81.25715803,42.36005344,6151022.3
6634,-81.25951207,42.37640544,5980234.8
6635,-81.24824987,42.38702141,7666713
6636,-81.25872143,42.40308499,7259746.9
6637,-81.2512838,42.41448805,6603865.8
6638,-81.2642553,42.42990413,6239060.2
6639,-81.25496183,42.44079805,6241965.3
6640,-81.26485617,42.45617958,6960295.7
6641,-81.28521917,42.46117287,6736530.4
6642,-81.2949709,42.47719523,6900653.7
6643,-81.28466717,42.48861398,6841279.6
6644,-81.2935277,42.50507496,6950725.1
6645,-81.31266003,42.50989337,6885958.2
6646,-81.3152274,42.52721498,6525424.6
6647,-81.32693227,42.53401179,6080198.9
6648,-81.34352107,42.52916901,6202526.6
6649,-81.35025533,42.54496646,5402963.4
6650,-81.36352393,42.54820208,5687695.7
6651,-81.3657396,42.56493376,5468526.9
6652,-81.3790479,42.56824673,5128428.1
6653,-81.38977067,42.55674436,4551461.8
6654,-81.40289473,42.56056276,4560259.1
6655,-81.40661203,42.57415977,4656176.8
6656,-81.42076827,42.57705016,4341491.5
6657,-81.42759877,42.59040231,4550376.1
6658,-81.4427763,42.59237328,4122030.2
6659,-81.29019033,41.76109487,4028776.6
6660,-81.27857497,41.77238666,4228628.1
6661,-81.26741533,41.76781669,4582714.9
6662,-81.25435127,41.77824989,5133289.3
6663,-81.2432827,41.77300163,4239671.3
6664,-81.2284023,41.7775112,4184623.3
6665,-81.22214167,41.78758509,5035995.3
6666,-81.23063233,41.80022723,5080667.8
6667,-81.22260413,41.81225225,4734045.9
6668,-81.20754547,41.81010751,5127667.1
6669,-81.19965307,41.82157304,5268223.1
6670,-81.2090482,41.83618545,5789535.9
6671,-81.20152727,41.84772101,6049999.2
6672,-81.21152977,41.8627225,5898849
6673,-81.20198033,41.87411833,6238077.1
6674,-81.2091626,41.88984867,6736092.2
6675,-81.19740053,41.90207898,6764923.7
6676,-81.20233853,41.91907951,6729523
6677,-81.18953657,41.93162925,6732211.5
6678,-81.19553803,41.9483029,6720352.3
6679,-81.18486893,41.96029616,6726086.6
6680,-81.1948673,41.97587464,6723625.1
6681,-81.18605893,41.98735774,6732193.2
6682,-81.19743963,42.00256484,6743434.1
6683,-81.18812933,42.01418571,6741748.2
6684,-81.19637713,42.03023875,6742386.1
6685,-81.18444887,42.04256102,6725143.3
6686,-81.18763327,42.05995543,6714856
6687,-81.17329243,42.0729277,6721018.9
6688,-81.17483703,42.0907518,6719430.5
6689,-81.16128443,42.10354117,6740358.1
6690,-81.16594463,42.12056438,6764360
6691,-81.15473793,42.13279588,6760343.5
6692,-81.1620833,42.14925732,6843028.7
6693,-81.15129067,42.16157447,6843715.4
6694,-81.15781417,42.17915699,7372295.3
6695,-81.17551683,42.18337159,7561652.1
6696,-81.1815568,42.20033428,7128920
6697,-81.16980757,42.21687034,8688564.2
6698,-81.17849517,42.23230839,6991599.3
6699,-81.19784353,42.2324208,6353854.4
6700,-81.20571407,42.248726,6306091.8
6701,-81.19360313,42.25935266,6159340.6
6702,-81.19716197,42.27583869,7081041.3
6703,-81.2138887,42.28293295,6765006.7
6704,-81.2165325,42.30050784,6932516.5
6705,-81.2026923,42.31115554,6888318.3
6706,-81.20272113,42.32923205,7032392.6
6707,-81.2164974,42.33660006,6800744.4
6708,-81.21278097,42.35577218,7359089
6709,-81.2263324,42.36311064,7599667
6710,-81.22828397,42.38161555,7755741
6711,-81.21644643,42.39311646,7254154.9
6712,-81.21849483,42.4110371,6931312.6
6713,-81.23207703,42.4183351,7389860.5
6714,-81.23480367,42.43548027,6413324.9
6715,-81.22437987,42.44636275,7289582.5
6716,-81.23494197,42.4623112,6766020.4
6717,-81.2552601,42.4668104,6684472.8
6718,-81.26531937,42.48322258,6767653.9
6719,-81.25502787,42.49416779,6866781.5
6720,-81.2637252,42.51094373,6837273.4
6721,-81.28287723,42.51645944,6884250.1
6722,-81.28606053,42.53373745,6637225
6723,-81.29927837,42.53967427,6103910.9
6724,-81.2985362,42.55792453,6656430
6725,-81.3125878,42.56404449,6167996.5
6726,-81.32503483,42.55259081,5656688.2
6727,-81.33839673,42.55800447,5310491.2
6728,-81.340989,42.57455902,6054854.5
6729,-81.35506327,42.57825257,5255635.9
6730,-81.35986073,42.59298139,4672639.7
6731,-81.37432517,42.59410612,4425365
6732,-81.382836,42.58268978,4381797.9
6733,-81.39727607,42.58478476,4351208.9
6734,-81.4044425,42.59663366,3972336.3
6735,-81.42060897,42.59936092,3977579.4
6736,-81.20545857,41.7861049,4201193
6737,-81.19889057,41.79660213,4480790.7
6738,-81.18378173,41.7949374,4131597.5
6739,-81.17671087,41.80576619,4431573.6
6740,-81.1839273,41.81889666,4750576.9
6741,-81.17344387,41.83071549,5883628.1
6742,-81.1816487,41.84492745,7003075.9
6743,-81.17383617,41.85682491,6098855.3
6744,-81.1841653,41.87101434,5472699.1
6745,-81.17361283,41.88235692,5757495.4
6746,-81.1796658,41.89769151,6732811.5
6747,-81.16792857,41.9100518,6729954.2
6748,-81.17286133,41.92698908,6730148.2
6749,-81.16008433,41.93959308,6714996
6750,-81.16609047,41.95622636,6718353
6751,-81.1554165,41.96823486,6715204.3
6752,-81.1653866,41.98378764,6719995.9
6753,-81.1565604,41.99528117,6728243.9
6754,-81.16792243,42.01047217,6742052.6
6755,-81.15861607,42.02210424,6741081.8
6756,-81.1668947,42.03814022,6743437.1
6757,-81.15500187,42.05047662,6727065
6758,-81.1582152,42.06786986,6717923.3
6759,-81.14388233,42.08088587,6727047.8
6760,-81.14540697,42.09873301,6721377.3
6761,-81.13185403,42.11159988,6748541.1
6762,-81.1365248,42.12863938,6770266.2
6763,-81.125361,42.14094662,6771598.3
6764,-81.1327815,42.15742027,6877850.1
6765,-81.1220909,42.16976513,6812102.1
6766,-81.12873123,42.18775019,7654883.4
6767,-81.14594533,42.19298752,7565992.8
6768,-81.15189877,42.21373808,8938978.1
6769,-81.1396508,42.2281928,8768271.3
6770,-81.14511623,42.2488212,8499456.5
6771,-81.163028,42.2579029,8108466.2
6772,-81.17591377,42.24956762,6861989.7
6773,-81.1667077,42.27784644,6778552
6774,-81.1831523,42.28599717,6816267.3
6775,-81.18603883,42.30373924,6924666
6776,-81.17212323,42.31362113,6835447.8
6777,-81.172148,42.33142846,6890892.2
6778,-81.18609243,42.33962289,6828781.5
6779,-81.1815232,42.35766997,6796139.2
6780,-81.19443547,42.36645098,7786968
6781,-81.1869842,42.38462288,7389041.4
6782,-81.19699227,42.39413781,6634654.6
6783,-81.18791857,42.41204052,6213851.1
6784,-81.20018607,42.42111739,7060748.7
6785,-81.19314637,42.43816959,7277213.2
6786,-81.20432453,42.44795803,7524940.2
6787,-81.19648967,42.46557138,6719458.8
6788,-81.20833693,42.47515696,6023344
6789,-81.2267339,42.47349192,5947401.2
6790,-81.23676053,42.48893645,6123913.5
6791,-81.22599613,42.49928652,6121435.7
6792,-81.23350343,42.51535968,6999034.6
6793,-81.25296517,42.5217853,6802888.7
6794,-81.25651537,42.53900504,6712300.8
6795,-81.2704587,42.54544122,6275657.2
6796,-81.2706748,42.56351063,6778338.5
6797,-81.28553447,42.57005695,6360608.7
6798,-81.28969667,42.58834868,6701766.6
6799,-81.30588927,42.59460743,6179520.4
6800,-81.31577867,42.58243569,6481941
6801,-81.33081797,42.58753649,5725779.3
6802,-81.33687923,42.60390028,5386044.1
6803,-81.35184773,42.60565204,5013856.6
6804,-81.3613275,42.61693767,4459247.8
6805,-81.37710697,42.61509719,3719799.1
6806,-81.38209163,42.60493576,3729511.5
6807,-81.3977689,42.60536864,3569685
6808,-81.16212257,41.80399396,4110850.3
6809,-81.15506583,41.81415531,3786557.9
6810,-81.1591707,41.82774664,4015435
6811,-81.1438653,41.83352397,5001693.8
6812,-81.13774383,41.84328887,5415146.5
6813,-81.1429911,41.85643378,5990741.6
6814,-81.1555732,41.86153545,6412962
6815,-81.1560923,41.87841851,5734585
6816,-81.1444368,41.88945495,6429619
6817,-81.1502201,41.9057538,6716589.3
6818,-81.1384627,41.9180835,6709970.3
6819,-81.14339417,41.93498557,6727802.3
6820,-81.13062323,41.94755244,6709006.4
6821,-81.13663943,41.96416829,6715162
6822,-81.12595317,41.97615396,6716992.7
6823,-81.13590403,41.99171394,6717916.6
6824,-81.12705967,42.00320817,6734703
6825,-81.13840967,42.01840751,6742700.3
6826,-81.12910973,42.03005264,6749089.4
6827,-81.1374233,42.04608595,6745941.7
6828,-81.12557237,42.05845409,6737023.8
6829,-81.12881807,42.07586094,6721675.1
6830,-81.11450843,42.08896705,6737338.3
6831,-81.11601977,42.10685878,6723904.1
6832,-81.1024849,42.11986277,6758932.4
6833,-81.10715537,42.13691092,6765822.3
6834,-81.09604983,42.14933209,6766338.9
6835,-81.10356487,42.16571265,6848923.9
6836,-81.0928952,42.17798082,6743414.6
6837,-81.099577,42.19521664,7256910.4
6838,-81.116887,42.20093312,7310338.6
6839,-81.12185313,42.22062582,7862058.7
6840,-81.10785473,42.23322209,8619690.4
6841,-81.112954,42.25200548,8023979.9
6842,-81.13241783,42.26003768,7218368.9
6843,-81.1366498,42.27860436,6953004.3
6844,-81.1530279,42.28733172,6974954.3
6845,-81.1555569,42.3053644,6839339.9
6846,-81.1416266,42.31461782,6817074.3
6847,-81.14162053,42.33240476,6806258.1
6848,-81.1555756,42.34095858,6770251.5
6849,-81.150931,42.35879765,6804722.8
6850,-81.16293417,42.36731454,6864022.3
6851,-81.15549977,42.3852723,6911745.1
6852,-81.16663753,42.39379973,6786312.7
6853,-81.15849773,42.4118537,6816726.5
6854,-81.1697707,42.42057976,6943251
6855,-81.16166187,42.43866548,6805364.6
6856,-81.17277003,42.44717845,6724649.3
6857,-81.16610733,42.46503723,6905274.2
6858,-81.1786488,42.47364202,6787555.7
6859,-81.17843827,42.49161473,6730706
6860,-81.19602077,42.50007255,6850139.2
6861,-81.20807857,42.49168533,5911833.8
6862,-81.20293377,42.51762915,6795771.7
6863,-81.22249887,42.52531488,6755027.4
6864,-81.22683753,42.54252574,6729883.6
6865,-81.2413923,42.54979005,6205927.6
6866,-81.24196013,42.56826319,7121580
6867,-81.2572993,42.57554728,7012919.2
6868,-81.26207317,42.59424638,7433648.2
6869,-81.27961087,42.6005015,6809531.2
6870,-81.28728037,42.61730003,5755520.1
6871,-81.30397897,42.62203162,5143310.1
6872,-81.31250207,42.61149143,5491537.5
6873,-81.32845273,42.61568368,5338381
6874,-81.3326942,42.63101044,4993472.8
6875,-81.34416747,42.63412907,3764583.4
6876,-81.3572695,42.62711694,3716688.8
6877,-81.14099767,41.81209029,3859393.6
6878,-81.13266387,41.82278826,4578009.9
6879,-81.1182446,41.82090708,4058418.7
6880,-81.10943573,41.83167658,4341997.1
6881,-81.11773353,41.84332234,4075495.4
6882,-81.111606,41.85230526,4071709.9
6883,-81.11567243,41.86508493,4723235.2
6884,-81.12704723,41.86924607,5044718.5
6885,-81.12797383,41.88538386,5711454.6
6886,-81.11604757,41.89734477,6292705.3
6887,-81.12075313,41.91374563,6711531.1
6888,-81.10896423,41.9260043,6713121.1
6889,-81.11390287,41.9429091,6729373.9
6890,-81.10114007,41.95543754,6720559.4
6891,-81.10717417,41.97206639,6716363.2
6892,-81.096489,41.9840674,6733751.5
6893,-81.10642363,41.99964907,6721658.8
6894,-81.09757567,42.01118948,6750324.6
6895,-81.10891177,42.02639374,6747049.5
6896,-81.0996329,42.03809998,6763492.9
6897,-81.10797993,42.05412719,6749093
6898,-81.09618887,42.06658903,6751606.5
6899,-81.09947167,42.08402221,6725570.6
6900,-81.08520567,42.09729887,6751003
6901,-81.08670757,42.1152476,6724615.2
6902,-81.0732046,42.12847182,6772868.2
6903,-81.0778764,42.14550795,6753763.3
6904,-81.0668073,42.15817754,6817948.3
6905,-81.07431107,42.1742698,6706222.9
6906,-81.06376597,42.18726384,6983373.6
6907,-81.070944,42.20296148,6311893.8
6908,-81.0881709,42.20720322,6301141.6
6909,-81.0914825,42.22551643,6830820.7
6910,-81.07448207,42.23313967,7529030.2
6911,-81.07016477,42.24971282,9276413.7
6912,-81.08302567,42.26210307,6727510.9
6913,-81.10169113,42.2627949,6628917
6914,-81.1072639,42.28029586,6072740.3
6915,-81.12275873,42.28807332,6943584.2
6916,-81.12520653,42.30605405,6752319.1
6917,-81.1111916,42.3149448,6697223.7
6918,-81.11110213,42.33249361,6812737.7
6919,-81.125111,42.34138973,6748395.3
6920,-81.12043587,42.35904441,6787618.4
6921,-81.1323008,42.36789844,6793490.2
6922,-81.12484437,42.38560278,6816801.1
6923,-81.13604017,42.39445968,6807628.1
6924,-81.1279727,42.41219732,6817785.6
6925,-81.1392925,42.42106386,6851871.9
6926,-81.13114207,42.43878892,6835305
6927,-81.14223847,42.44766449,6821386.7
6928,-81.13554983,42.46539832,6822922.1
6929,-81.14831053,42.47425802,6784340
6930,-81.14814013,42.49198953,6829545.2
6931,-81.1657264,42.50074145,6835132.6
6932,-81.1724252,42.51845986,6891828.2
6933,-81.19205007,42.52688973,6856825.3
6934,-81.1968239,42.54425719,6642946.3
6935,-81.21204627,42.55220738,6313775.8
6936,-81.21262807,42.56969974,6573069.7
6937,-81.22798717,42.57849093,7052188
6938,-81.22605577,42.59675522,6964368.1
6939,-81.23634967,42.60691457,5884758.4
6940,-81.25255147,42.60627409,6456661.4
6941,-81.2554278,42.62347333,4927664.1
6942,-81.26551353,42.63056891,4921628.9
6943,-81.28000187,42.628188,5017629.3
6944,-81.2859949,42.64275091,3881639.9
6945,-81.29818967,42.64700573,4495776
6946,-81.30889523,42.63717426,4636523.3
6947,-81.3216598,42.64196069,4442798.1
6948,-81.09601613,41.82884767,4250239.3
6949,-81.0872061,41.83963861,4267821.8
6950,-81.09449817,41.8514501,3592560.4
6951,-81.08799293,41.85964445,3488794.3
6952,-81.0993748,41.86987299,4421812.9
6953,-81.09195703,41.87933634,5617335.8
6954,-81.0993549,41.89332076,6418244.3
6955,-81.08633977,41.90529833,6236159.3
6956,-81.09124353,41.9215811,6719345
6957,-81.0794421,41.93382787,6745114.3
6958,-81.0844,41.95077957,6733756.1
6959,-81.07167473,41.96336545,6745126
6960,-81.07772963,41.98002426,6722394.4
6961,-81.0670753,41.99213978,6756671.2
6962,-81.0769867,42.00772318,6730233.3
6963,-81.0681588,42.01939012,6766399.2
6964,-81.0794689,42.03456267,6753392.7
6965,-81.07023223,42.04640211,6775950.3
6966,-81.07860517,42.06240142,6752067.4
6967,-81.06689677,42.07503037,6761667.3
6968,-81.07021447,42.0924948,6728968
6969,-81.0560154,42.10600259,6755027.8
6970,-81.05750363,42.12403078,6731654.8
6971,-81.04405297,42.13748317,6769447
6972,-81.04868483,42.15459357,6782020.1
6973,-81.03770497,42.16742158,6787725.6
6974,-81.04528233,42.18399952,7036065.3
6975,-81.0353971,42.1971088,6781897.9
6976,-81.0444826,42.21579886,8171122.5
6977,-81.06154587,42.21838727,7029556.8
6978,-81.03438137,42.22888072,7614215.8
6979,-81.03680413,42.24796693,7454857.3
6980,-81.05056607,42.25721836,8121816
6981,-81.048406,42.27689962,7200603.1
6982,-81.0631895,42.28667856,7189075.3
6983,-81.07821047,42.27938719,6248486.6
6984,-81.09305873,42.28930752,6174112.1
6985,-81.09453863,42.30597589,6855788
6986,-81.0804122,42.31442356,6717024.6
6987,-81.08055513,42.33200473,6785672.3
6988,-81.0945921,42.34110583,6748703.9
6989,-81.08997257,42.35866999,6774723.7
6990,-81.10180747,42.36771242,6764214.5
6991,-81.09432413,42.38526716,6784952.2
6992,-81.1054961,42.39430346,6802263.3
6993,-81.09743167,42.4118722,6810432
6994,-81.10871247,42.42090913,6808655.3
6995,-81.10056683,42.43846889,6801586.1
6996,-81.11167663,42.44748213,6788906.4
6997,-81.10505093,42.46506824,6808631
6998,-81.11782773,42.47410884,6793487.6
6999,-81.11763677,42.49180833,6805593.7
7000,-81.13518847,42.50082928,6807776.5
7001,-81.14186833,42.51858013,6844943.4
7002,-81.1615188,42.52745875,6827529.7
7003,-81.16678843,42.54493769,6651018.6
7004,-81.18246867,42.55330627,6282286.9
7005,-81.1838706,42.57076911,6565192.5
7006,-81.19880763,42.57921226,6284232.3
7007,-81.197861,42.59727853,6476105.8
7008,-81.20975003,42.60603034,6079358.6
7009,-81.20609457,42.62351942,5414122.8
7010,-81.2168942,42.63176885,5319835.6
7011,-81.23084357,42.62443857,4842001.5
7012,-81.2412953,42.63263793,4610284.6
7013,-81.23986273,42.64745707,4771000
7014,-81.2521139,42.65426708,4486021.7
7015,-81.2636322,42.64654332,4010336.6
7016,-81.2753753,42.65226633,3917176.7
7017,-81.07394303,41.83624652,4350416.4
7018,-81.06492857,41.84707909,4482023.7
7019,-81.0716864,41.85866507,3342314.5
7020,-81.06362193,41.86665582,3540400.8
7021,-81.0725107,41.87709876,4962261.2
7022,-81.0629992,41.88668154,5335485.4
7023,-81.0694304,41.90089719,6447416
7024,-81.05662593,41.91275739,6529853.1
7025,-81.06173387,41.92940534,6738342
7026,-81.04996567,41.94179436,6785212.7
7027,-81.05494863,41.95880281,6739334.5
7028,-81.0423014,41.97158787,6767081.4
7029,-81.04837317,41.98826584,6729974.8
7030,-81.03777893,42.00059602,6771086.3
7031,-81.04765317,42.01613674,6738642.5
7032,-81.03886457,42.02799602,6773163.3
7033,-81.05013353,42.04308884,6758084.4
7034,-81.04095457,42.05511431,6779618.6
7035,-81.04934487,42.0710567,6753001.6
7036,-81.03773217,42.08389574,6762732
7037,-81.041085,42.10137739,6728799.6
7038,-81.02695487,42.11513174,6753614
7039,-81.0284346,42.13320923,6730770.8
7040,-81.0150161,42.14688312,6772291.7
7041,-81.0196546,42.16398484,6789327.9
7042,-81.00877963,42.17706316,6827032.5
7043,-81.01694477,42.1936092,7161575.5
7044,-81.0070126,42.20741667,7562403.6
7045,-81.0153637,42.22399839,6951796
7046,-81.00640327,42.2407692,8140048.7
7047,-81.01853197,42.25604332,7269227
7048,-81.01641623,42.27386782,8389045.1
7049,-81.03252833,42.28547231,6971102.1
7050,-81.03339277,42.30349874,6961978.7
7051,-81.04999227,42.31329421,6829171.4
7052,-81.06391133,42.30504666,6707497.2
7053,-81.05003347,42.3310454,6799464.9
7054,-81.06409547,42.34037902,6737870.8
7055,-81.05951107,42.35786725,6774596.6
7056,-81.0713512,42.36705711,6756289.7
7057,-81.06384273,42.38450621,6781244.5
7058,-81.07498077,42.39367381,6795993.5
7059,-81.0668836,42.41113395,6805170.1
7060,-81.07816253,42.42029602,6801132.7
7061,-81.07003453,42.43774848,6799204.6
7062,-81.08115803,42.44688441,6782685.6
7063,-81.07455227,42.46438733,6802623.7
7064,-81.08733537,42.4735579,6785815.8
7065,-81.08709833,42.4912396,6805906
7066,-81.10462293,42.50044939,6825989.1
7067,-81.1112893,42.51825964,6849210.3
7068,-81.130983,42.5273694,6815535.8
7069,-81.13674387,42.54492407,6662684.8
7070,-81.15289883,42.55361379,6324546.6
7071,-81.15522587,42.57114277,6549528.8
7072,-81.1705174,42.57992939,6216023.7
7073,-81.17050447,42.59785645,6341064.3
7074,-81.18291103,42.60676232,6017120.2
7075,-81.18017037,42.62392478,5361032
7076,-81.19146487,42.63193032,5182824
7077,-81.19030607,42.6473861,4690093.6
7078,-81.2031503,42.654708,4518383.3
7079,-81.21510873,42.64750139,4562576.5
7080,-81.22762553,42.65499032,4467043.1
7081,-81.05155677,41.8434852,4425485.4
7082,-81.04132423,41.85459955,5109090.7
7083,-81.04663157,41.86618362,3430040.9
7084,-81.03711723,41.87459352,3689718.7
7085,-81.0445961,41.88464875,4735677.7
7086,-81.0345573,41.89461972,4734810.3
7087,-81.04015593,41.90851318,6199263.2
7088,-81.02761237,41.92090893,6424407.9
7089,-81.03231417,41.93754216,6755787.3
7090,-81.02062377,41.95021471,6807322.7
7091,-81.02562803,41.967252,6742296.5
7092,-81.01308543,41.98032788,6771418.3
7093,-81.01916457,41.99699375,6734734.6
7094,-81.00864043,42.00957196,6768569.8
7095,-81.0184662,42.02503335,6741846.5
7096,-81.00971993,42.03709302,6767734.1
7097,-81.02093933,42.05208118,6758932
7098,-81.01181877,42.06429161,6773130.5
7099,-81.0202213,42.08016397,6752772.1
7100,-81.0087011,42.09319468,6754018.5
7101,-81.01208183,42.110681,6727795.4
7102,-80.99800783,42.12462852,6744202.6
7103,-80.99946237,42.14275305,6737333.6
7104,-80.98607577,42.15656579,6756883.1
7105,-80.99075453,42.17377397,6862961.4
7106,-80.97993813,42.18689736,6847190.6
7107,-80.98803107,42.2039941,7504583.1
7108,-80.97854367,42.21786053,7345827.5
7109,-80.98856477,42.23805388,9120054.5
7110,-80.97880557,42.25191374,8249241.7
7111,-80.98460973,42.27195047,8004430.8
7112,-81.00094317,42.28201332,7975126
7113,-81.0030498,42.30190204,6816078.6
7114,-81.0193873,42.31178317,6951926.3
7115,-81.01957177,42.32975571,6787672.4
7116,-81.03361843,42.33922253,6771218.4
7117,-81.02907007,42.35673014,6767605.4
7118,-81.0409007,42.36604124,6756777.2
7119,-81.0333716,42.3834221,6778718.5
7120,-81.0444735,42.3926972,6793057.3
7121,-81.03634623,42.41007844,6803194.6
7122,-81.0476183,42.41934757,6797308.2
7123,-81.03950497,42.43672377,6797100.8
7124,-81.05064227,42.4459626,6781107.9
7125,-81.04406063,42.46340916,6806314
7126,-81.05684713,42.47269792,6785837.5
7127,-81.0563626,42.49032789,6769944.3
7128,-81.0738307,42.49969896,6934289.2
7129,-81.08048793,42.51758193,6988555.4
7130,-81.10042193,42.52693278,6819367
7131,-81.1066689,42.54455834,6665509
7132,-81.12329713,42.55343993,6360611.4
7133,-81.1265652,42.57103051,6571788.1
7134,-81.14233897,42.58004353,6216850.7
7135,-81.1432296,42.59797094,6317607.8
7136,-81.15610357,42.60699717,6003363.1
7137,-81.15417873,42.62406784,5370775.9
7138,-81.16583897,42.63208984,5143597.2
7139,-81.16534123,42.64747366,4688479.9
7140,-81.17851383,42.65476456,4506562.8
7141,-81.02806363,41.85080903,4389839
7142,-81.0171823,41.86161728,4597773.1
7143,-81.02092857,41.87381717,3350443.2
7144,-81.0112891,41.88180459,3638706.6
7145,-81.01743897,41.89255214,4436082.6
7146,-81.00751517,41.9020104,4602335.1
7147,-81.01208993,41.91647429,5857691.4
7148,-80.99923813,41.92916844,6565444.1
7149,-81.00307017,41.94627554,6758623.5
7150,-80.99146947,41.95926292,6793962.1
7151,-80.99648047,41.97627801,6742989.9
7152,-80.98403707,41.98962563,6758997.6
7153,-80.9901179,42.00625352,6734434
7154,-80.9796498,42.01903066,6754094.5
7155,-80.98942607,42.03440861,6739062.3
7156,-80.98070827,42.04661975,6755586.6
7157,-80.99188157,42.06151461,6756274.4
7158,-80.9828054,42.07385998,6761671.8
7159,-80.9912224,42.08966787,6751386.5
7160,-80.9797758,42.10282558,6741652.7
7161,-80.9831805,42.12030012,6724930.8
7162,-80.9691402,42.13435709,6731115.6
7163,-80.97058093,42.15249816,6739870.6
7164,-80.95718833,42.16635313,6751880
7165,-80.96186677,42.18354396,6864921.1
7166,-80.95111137,42.19659752,6788303.6
7167,-80.95969533,42.21381754,7683081.4
7168,-80.9497593,42.22672416,7300169
7169,-80.95884843,42.24462778,7836884.5
7170,-80.94879433,42.25590108,6392123.7
7171,-80.95454107,42.27335559,6373228
7172,-80.97039933,42.28211891,7150383.4
7173,-80.97286453,42.30055229,6858564
7174,-80.98918157,42.3102729,6953644.6
7175,-80.9891407,42.3282309,6789471.2
7176,-81.0031934,42.33783266,6770755.7
7177,-80.99864607,42.35529767,6773788.9
7178,-81.01047607,42.36472833,6757753.9
7179,-81.0029141,42.38204639,6780368.7
7180,-81.013979,42.39142906,6791864.9
7181,-81.0058205,42.408741,6804344.5
7182,-81.01708583,42.41811526,6795903.4
7183,-81.0089678,42.43544534,6812983
7184,-81.02011487,42.4447847,6794191.8
7185,-81.01351093,42.46237011,6954994.1
7186,-81.0263194,42.47175568,6856097.3
7187,-81.0247093,42.49024179,7433015.5
7188,-81.041966,42.49952512,7985545.2
7189,-81.0384475,42.51706716,6867819
7190,-81.04933233,42.52545348,6838848.3
7191,-81.06966777,42.52613177,6838142.4
7192,-81.0765098,42.54384558,6638640.5
7193,-81.09357693,42.55292137,6398303.7
7194,-81.0977978,42.57053365,6617801.7
7195,-81.11415783,42.57976111,6199801.1
7196,-81.11598497,42.59770968,6311858.6
7197,-81.12928297,42.60690643,5998321.8
7198,-81.12816277,42.62396751,5377264.5
7199,-81.14018457,42.63210294,5134438.9
7200,-81.14037847,42.64753778,4725493.7
7201,-81.1538749,42.65488667,4520933.7
7202,-81.0049166,41.85708633,4357582.8
7203,-80.9931153,41.8677261,4791481.8
